课程名称：C++语言程序设计基础,课程讲师：郑莉 李超 徐明星 ,开课学校：清华大学,学生人数：545594
课程名称：JAVA程序设计,课程讲师：袁乖宁 郑伦川 胡宇 ,开课学校：重庆水利电力职业技术学院,学生人数：403
课程名称：Modern Information Technology Quality and Application,课程讲师：幸荔芸 王江 段晓雪 杨俭 秦阳鸿 熊泽明 杨勇 ,开课学校：重庆三峡职业学院,学生人数：398
课程名称：Brain Science and Advanced Imaging Techniques,课程讲师：张明 ,开课学校：西安交通大学,学生人数：395
课程名称：计算机电路基础,课程讲师：李丹 陈磊 贺丽萍 ,开课学校：渤海船舶职业学院,学生人数：392
课程名称：“神威·太湖之光”超级计算机优化方法与应用简介,课程讲师：甘霖 ,开课学校：清华大学,学生人数：383
课程名称：Java Object Oriented Programming,课程讲师：单博炜 ,开课学校：长安大学,学生人数：383
课程名称：ICACHI 云论坛系列,课程讲师：任向实 付志勇 王建民 麻晓娟 袁晓君 李维 涂华伟 黄大源 杨兴栋 付志勇（主讲老师） Peter Scupelli 张黎 ,开课学校：日本高知工科大学,学生人数：1785
课程名称：大数据应用与管理,课程讲师：陈保国 郭润平 孙长月 ,开课学校：西安思源学院,学生人数：375
课程名称：人工智能（通识课）,课程讲师：王万良 ,开课学校：浙江树人学院,学生人数：366
课程名称：ChatGLM大模型应用构建和指令工程,课程讲师：,开课学校：,学生人数：3176
课程名称：为网络化系统设计智能可靠的优化算法,课程讲师：黄隆波 ,开课学校：清华大学,学生人数：3921
课程名称：算法支撑的赛博智能经济,课程讲师：徐恪 ,开课学校：清华大学,学生人数：384
课程名称：云计算平台运维与开发,课程讲师：张凡 伍佩 魏筱蓉 石蕊 付涛 徐合龙 朱琼瑶 郭元凯 ,开课学校：安康职业技术学院,学生人数：347
课程名称：工程制图与计算机绘图,课程讲师：杜淑幸 ,开课学校：西安电子科技大学,学生人数：346
课程名称：机器阅读理解：算法与实践,课程讲师：朱晨光 ,开课学校：微软,学生人数：995
课程名称：基于图神经网络的事实验证,课程讲师：周界 ,开课学校：清华大学,学生人数：599
课程名称：Embedded Software Design,课程讲师：赖晓晨 刘辉 申建建 ,开课学校：大连理工大学,学生人数：342
课程名称：数字优化分析技术,课程讲师：王建军 乔琳 张文帅 张瑶 李翊宁 王毅哲 ,开课学校：陕西工业职业技术学院,学生人数：341
课程名称：计算机视觉,课程讲师：鲁鹏 ,开课学校：北京邮电大学,学生人数：340
课程名称：网络综合布线（终身教育版）,课程讲师：颜正恕 ,开课学校：宁波城市职业技术学院,学生人数：329
课程名称：计算机二级公共基础知识,课程讲师：张宁 ,开课学校：张宁工作室,学生人数：329
课程名称：计算机二级C语言程序设计,课程讲师：张宁 ,开课学校：张宁工作室,学生人数：329
课程名称：高性能计算,课程讲师：,开课学校：,学生人数：1586
课程名称：浅谈面试中的算法题,课程讲师：杨耀良 谢兴宇 ,开课学校：清华大学,学生人数：574
课程名称：论道AI Open,课程讲师：,开课学校：,学生人数：321
课程名称：信号与系统,课程讲师：邵英 欧阳华 于燕婷 李辉 李龙梅 王腾 ,开课学校：中国人民解放军海军工程大学,学生人数：321
课程名称：Python Programming,课程讲师：林雪燕 ,开课学校：宁波城市职业技术学院,学生人数：314
课程名称：AI TIME CVPR 专场四,课程讲师：,开课学校：,学生人数：1705
课程名称：计算机辅助设计,课程讲师：陈旭玲 ,开课学校：南京航空航天大学,学生人数：305
课程名称：Linux操作系统,课程讲师：石凯 王阳华 ,开课学校：东北大学,学生人数：298
课程名称：python程序设计,课程讲师：孙延靖 刘素霞 豆腾飞 周亚 ,开课学校：新疆农业职业技术学院,学生人数：296
课程名称：“数据赋能”推动产业转型升级,课程讲师：王建民 刘江川 顾维玺 田春华 王轶捷 ,开课学校：清华大学,学生人数：659
课程名称：The 2nd TBSI Workshop on Learning Theory,课程讲师：,开课学校：,学生人数：290
课程名称：关系数据库SQL基础,课程讲师：闫中敏 李晖 崔立真 ,开课学校：山东大学,学生人数：279
课程名称：AI TIME 走进厦门大学,课程讲师：,开课学校：,学生人数：3014
课程名称：神州数码董事长郭为：数字化的力量,课程讲师：郭为 ,开课学校：神州数码,学生人数：1369
课程名称：网页制作（HTML5+CSS3) 从入门到实战（终身教育版）,课程讲师：郑哲 ,开课学校：宁波城市职业技术学院,学生人数：267
课程名称：信息论与编码理论基础,课程讲师：赵山程 ,开课学校：暨南大学,学生人数：266
课程名称：滴滴语音技术,课程讲师：滴滴-科技生态与发展部 ,开课学校：滴滴,学生人数：857
课程名称：AI是否可以引领传染病诊疗的新范式？,课程讲师：,开课学校：,学生人数：1489
课程名称：系列综述带你了解ChatGPT、AIGC和扩散模型,课程讲师：,开课学校：,学生人数：3796
课程名称：AI TIME PHD - AAAI 专场二,课程讲师：,开课学校：,学生人数：1780
课程名称：清华大学计算机系1996级创新创业论坛,课程讲师：,开课学校：,学生人数：383
课程名称：非易失内存在分布式存储领域的应用,课程讲师：张凯 ,开课学校：清华大学,学生人数：476
课程名称：Big Data Analysis,课程讲师：车海莺 ,开课学校：北京理工大学,学生人数：241
课程名称：高级语言程序设计(C),课程讲师：陈菲 谢萍 李廷顺 ,开课学校：华北电力大学,学生人数：234
课程名称：数据库应用技术,课程讲师：李可 王杰 助教 ,开课学校：广东开放大学,学生人数：230
课程名称：运动控制系统,课程讲师：于金鹏 薛斌强 刘旭东 刘加朋 王保防 ,开课学校：青岛大学,学生人数：226
课程名称：融合知识的预训练语言模型,课程讲师：张正彦 ,开课学校：清华大学,学生人数：374
课程名称：现代机械系统设计,课程讲师：李翊宁 王建军 王小爱 郑煜 夏伟 ,开课学校：陕西工业职业技术学院,学生人数：224
课程名称：AI TIME PHD - AAAI 专场四,课程讲师：,开课学校：,学生人数：1340
课程名称：数据库技术与应用,课程讲师：卜耀华 石玉芳 ,开课学校：内蒙古商贸职业学院,学生人数：220
课程名称：时空大数据分析和挖掘实战,课程讲师：袁海涛 ,开课学校：袁海涛工作室,学生人数：215
课程名称：建设你的网上家园——动态网站开发（终身教育版）,课程讲师：李利杰 ,开课学校：宁波城市职业技术学院,学生人数：212
课程名称：影视制作技术,课程讲师：薛元昕 ,开课学校：上海第二工业大学,学生人数：212
课程名称：信息技术,课程讲师：成乐 劳飞 单杰 王秀燕 刘晓璐 ,开课学校：滨州职业学院,学生人数：211
课程名称：如何迈向高效深度神经网络模型架构？,课程讲师：,开课学校：,学生人数：1308
课程名称：复杂场景下的机器阅读理解,课程讲师：林衍凯 ,开课学校：清华大学,学生人数：320
课程名称：科技赋能与数字化育人新范式-人工智能-GPT时代如何培养创新拔尖人才,课程讲师：,开课学校：,学生人数：735
课程名称：图像处理技术,课程讲师：陈俐妍 张洁 高敏钦 张昊楠 ,开课学校：福建农业职业技术学院,学生人数：208
课程名称：宋志平领读：第六届中国企业领袖读享盛典,课程讲师：宋志平 ,开课学校：,学生人数：1221
课程名称：2020高校人工智能人才培养论坛,课程讲师：,开课学校：,学生人数：1795
课程名称：嵌入式系统,课程讲师：杨全胜 ,开课学校：东南大学,学生人数：204
课程名称：Android应用开发,课程讲师：罗伟 陆春妹 卜峰 王鹏 瞿敏 ,开课学校：苏州市职业大学,学生人数：200
课程名称：Engineering Responsible AI,课程讲师：沈向洋 ,开课学校：清华大学,学生人数：497
课程名称：Python编程与数据分析基础,课程讲师：刘姝 穆翠霞 邱琳 陈洁 ,开课学校：中华女子学院,学生人数：195
课程名称：基于Java的面向对象编程范式,课程讲师：刘钦 ,开课学校：南京大学,学生人数：193
课程名称：互联网基础,课程讲师：杨洁 应芳琴 廖一星 卢永江 ,开课学校：浙江财经大学东方学院,学生人数：193
课程名称：在线教学网络研讨会会议精彩回放,课程讲师：张莉 赵宏 郑莉 ,开课学校：中国农业大学,学生人数：1106
课程名称：三小时学习Django,课程讲师：,开课学校：,学生人数：190
课程名称：数据库系统原理及应用,课程讲师：苗茹 葛强 党兰学 张瑾 赵雅靓 梁文娟 许涛 ,开课学校：河南大学,学生人数：183
课程名称：数据分析工程师训练营【预报名】,课程讲师：,开课学校：,学生人数：179
课程名称：数据库建模与设计,课程讲师：李晖 ,开课学校：山东大学,学生人数：172
课程名称：我的科研生涯：从博士到博导,课程讲师：,开课学校：,学生人数：612
课程名称：AI TIME PhD 浙江大学CAD&CG国家重点实验室专场一,课程讲师：,开课学校：,学生人数：1753
课程名称：计算机视觉技术及应用,课程讲师：郑艳飞 张晓诺 袁安翠 胡腾波 温静静 申锟 ,开课学校：日照职业技术学院,学生人数：165
课程名称：人工智能方法与技术,课程讲师：董春玲 ,开课学校：中国传媒大学,学生人数：164
课程名称：大模型技术及交叉应用,课程讲师：,开课学校：,学生人数：164
课程名称：数据库原理,课程讲师：张岩 刘争艳 刘广亮 李絮 范国婷 李怀敏 ,开课学校：阜阳师范大学,学生人数：160
课程名称：人工智能教育应用,课程讲师：李艳燕 卢宇 ,开课学校：北京师范大学,学生人数：156
课程名称：Compilers Techniques,课程讲师：徐秀娟 贾棋 任志磊 江贺 周勇 ,开课学校：大连理工大学,学生人数：155
课程名称：零基础入门旷视天元MegEngine,课程讲师：杨滔 刘清一 周亦庄 赵凯 王鹏 王枫 黎泽明 ,开课学校：北京旷视科技有限公司,学生人数：150
课程名称：Python语言程序设计,课程讲师：谢彩云 汪振东 戴靓婕 余宏 洪如霞 ,开课学校：豫章师范学院,学生人数：149
课程名称：大数据分析及应用,课程讲师：宋亚奇 ,开课学校：华北电力大学,学生人数：145
课程名称：AI TIME:知识图谱的高效构建与工业应用,课程讲师：,开课学校：,学生人数：617
课程名称：四位大模型论文一作分享前沿研究,课程讲师：,开课学校：,学生人数：1594
课程名称：Modern Optimization Methods,课程讲师：李庆娜 ,开课学校：北京理工大学,学生人数：141
课程名称：汇编语言程序设计,课程讲师：刘慧婷 吕钊 纪霞 徐怡 ,开课学校：安徽大学,学生人数：140
课程名称：数字图像处理与机器视觉,课程讲师：迟剑宁 ,开课学校：东北大学,学生人数：139
课程名称：AI TIME PhD：AI+行为经济学,课程讲师：,开课学校：,学生人数：477
课程名称：计算机辅助设计photoshop,课程讲师：张培勇 黄娅男 毕飞 罗佳 贺芷君 ,开课学校：西南财经大学天府学院,学生人数：132
课程名称：数据挖掘与可视化,课程讲师：王磊 邱江涛 陈小龙 ,开课学校：西南财经大学,学生人数：130
课程名称：乘风计划【首期】【预报名】系统培养数学思维和应用能力,课程讲师：,开课学校：,学生人数：128
课程名称：Python programming basics and project practices,课程讲师：蔡茜 ,开课学校：重庆工商职业学院,学生人数：119
课程名称：AI TIME PhD 浙江大学CAD&CG国家重点实验室专场二,课程讲师：,开课学校：,学生人数：1476
课程名称：精英之路——学堂在线Online MBA项目咨询说明会,课程讲师：陈翔 ,开课学校：中国传媒大学,学生人数：2751
课程名称：CVPR2020竞赛经验分享会,课程讲师：滴滴-科技生态与发展部 ,开课学校：滴滴,学生人数：214
课程名称：光通信器件及系统,课程讲师：朱京平 毛玉政 ,开课学校：西安交通大学,学生人数：111
课程名称：计算机二级Python语言程序设计,课程讲师：李挺 ,开课学校：潮享教育,学生人数：109
课程名称：低资源场景下的对话系统任务的模型定制,课程讲师：宋伊萍 ,开课学校：北京大学,学生人数：145
课程名称：操作系统原理,课程讲师：赵磊 严飞 杨敏 ,开课学校：武汉大学,学生人数：105
课程名称：Principles of Operating Systems (操作系统原理),课程讲师：张德海 柳青 易超 康洪炜 朱锐 ,开课学校：云南大学,学生人数：101
课程名称：任务导向对话的数据和平台建设,课程讲师：朱祺 ,开课学校：清华大学,学生人数：101
课程名称：度量和改进图信息在图神经网络中的使用,课程讲师：侯逸帆 ,开课学校：香港中文大学,学生人数：205
课程名称：智能技术与系统,课程讲师：,开课学校：,学生人数：581
课程名称：C语言程序设计,课程讲师：杨梅 张翼凌 何玉婉 贾月乐 张静 ,开课学校：西南石油大学,学生人数：99
课程名称：前端修炼之道（终身教育版）,课程讲师：卢秋锦 ,开课学校：宁波城市职业技术学院,学生人数：99
课程名称：嵌入式系统原理及应用,课程讲师：肖艳军 ,开课学校：河北工业大学,学生人数：98
课程名称：AI TIME PhD ICLR专场五,课程讲师：,开课学校：,学生人数：1428
课程名称：TIMME: Twitter Ideology-detection via Multi-task Multi-relational Embedding,课程讲师：肖之屏 ,开课学校：加州大学洛杉矶分校,学生人数：223
课程名称：HTML5+CSS3网页制作技术,课程讲师：卜天然 王彩霞 何军 ,开课学校：安徽商贸职业技术学院,学生人数：90
课程名称：数据结构及算法,课程讲师：岳静 朱小梅 伍敏 ,开课学校：西南石油大学,学生人数：89
课程名称：对话系统中的共情表达与情绪支持方法研究,课程讲师：,开课学校：,学生人数：357
课程名称：论文一作学者分享大模型前沿研究,课程讲师：,开课学校：,学生人数：559
课程名称：操作系统,课程讲师：蒋北艳 ,开课学校：北京联合大学,学生人数：85
课程名称：算法分析与设计,课程讲师：罗建超 ,开课学校：西北工业大学,学生人数：83
课程名称：AI TIME PhD 哈工大HIT-SCIR实验室专场二,课程讲师：,开课学校：,学生人数：1733
课程名称：计算机在化工制药及生物工程中的应用,课程讲师：罗华军 ,开课学校：三峡大学,学生人数：80
课程名称：信息资源管理,课程讲师：杜栋 ,开课学校：河海大学,学生人数：79
课程名称：AI TIME：ICML科普,课程讲师：,开课学校：,学生人数：262
课程名称：AI TIME PHD AAAI专场七,课程讲师：,开课学校：,学生人数：840
课程名称：基于学习排序的对话模型预训练策略,课程讲师：,开课学校：,学生人数：628
课程名称：数据分析工程师训练营,课程讲师：,开课学校：,学生人数：76
课程名称：网络营销,课程讲师：段文忠 ,开课学校：安徽商贸职业技术学院,学生人数：74
课程名称：Media big data mining and case practice,课程讲师：沈浩 ,开课学校：中国传媒大学,学生人数：73
课程名称：AI TIME PHD - AAAI 专场三,课程讲师：,开课学校：,学生人数：893
课程名称：移动互联网与APP应用实践,课程讲师：王燕 ,开课学校：内蒙古大学,学生人数：71
课程名称：AI TIME：随机梯度方法的学习理论,课程讲师：,开课学校：,学生人数：292
课程名称：疾风计划2024【1期】【一年挑战计算机专业】,课程讲师：,开课学校：,学生人数：68
课程名称：疾风计划2024【1期】【实训班】【一年挑战计算机专业】,课程讲师：,开课学校：,学生人数：68
课程名称：AI TIME PHD AAAI专场六,课程讲师：,开课学校：,学生人数：2153
课程名称：图神经网络及其自监督学习,课程讲师：,开课学校：,学生人数：337
课程名称：多语言学习：如何从兴趣到科研？,课程讲师：,开课学校：,学生人数：291
课程名称：深度学习,课程讲师：张淳杰 ,开课学校：北京交通大学,学生人数：60
课程名称：AI TIME PhD ICLR专场七,课程讲师：,开课学校：,学生人数：1157
课程名称：AI TIME PhD 哈工大HIT-SCIR实验室专场一,课程讲师：,开课学校：,学生人数：1070
课程名称：雷霆计划：助力培养集成电路专业人才【首期】【优惠报名渠道】,课程讲师：马西奎 邹建龙 陈锋 杨黎晖 ,开课学校：西安交通大学,学生人数：56
课程名称：仿真（CAE）应用工程师（初级）训练营,课程讲师：,开课学校：云道智造,学生人数：54
课程名称：AI TIME：深度推荐系统的探索与实践,课程讲师：,开课学校：,学生人数：366
课程名称：Modern Measurement Technology,课程讲师：周世圆 王猛猛 ,开课学校：北京理工大学,学生人数：52
课程名称：移动端应用开发,课程讲师：肖蓉 ,开课学校：湖北大学,学生人数：49
课程名称：信号与系统,课程讲师：柳长源 ,开课学校：哈尔滨理工大学,学生人数：45
课程名称：Network Video Surveillance Technology,课程讲师：任帅 ,开课学校：长安大学,学生人数：44
课程名称：AI TIME PHD AAAI专场八,课程讲师：,开课学校：,学生人数：533
课程名称：多模态学习的机遇与挑战,课程讲师：,开课学校：,学生人数：177
课程名称：多媒体技术与应用,课程讲师：张榕玲 徐丹 闫英琪 张洁 ,开课学校：兰州城市学院,学生人数：40
课程名称：Web Design,课程讲师：陈伟 ,开课学校：宁波城市职业技术学院,学生人数：40
课程名称：AI TIME PhD Debate-7：因果推理的应用与发展,课程讲师：,开课学校：,学生人数：365
课程名称：Management Information Systems,课程讲师：孙金凤 范丽伟 渐令 李荣荣 张露平 ,开课学校：中国石油大学（华东）,学生人数：39
课程名称：Digital Speech Signal Processing,课程讲师：王晶 ,开课学校：北京理工大学,学生人数：39
课程名称：数据分析方法论,课程讲师：,开课学校：,学生人数：38
课程名称：AI TIME：迈向更快更好的图学习——图表示学习算法增强框架,课程讲师：,开课学校：,学生人数：235
课程名称：AI TIME 如何迈向知识驱动的人工智能 ？,课程讲师：,开课学校：,学生人数：179
课程名称：语义解析漫谈：机会与挑战,课程讲师：,开课学校：,学生人数：237
课程名称：南开大学信息安全微专业（002期）,课程讲师：,开课学校：南开大学,学生人数：37
课程名称：The 3rd TBSI Workshop on Learning Theory,课程讲师：,开课学校：,学生人数：1744
课程名称：分布式数据库opengauss,课程讲师：袁雪梦 张力 张洁 赵泽青 付波 蒋欢 ,开课学校：贵州电子科技职业学院,学生人数：34
课程名称：AI TIME CVPR 专场一,课程讲师：,开课学校：,学生人数：138
课程名称：AI TIME：你的KDD小课堂,课程讲师：,开课学校：,学生人数：176
课程名称：Machine Learning and Knowledge Discovery,课程讲师：Kan Li ,开课学校：北京理工大学,学生人数：33
课程名称：Intorduction to Linux,课程讲师：颜晨阳 ,开课学校：宁波城市职业技术学院,学生人数：29
课程名称：AI TIME PHD AAAI专场五,课程讲师：,开课学校：,学生人数：681
课程名称：AI TIME：复杂稀缺类分析,课程讲师：,开课学校：,学生人数：182
课程名称：初探人工智能,课程讲师：,开课学校：,学生人数：28
课程名称：基于结构化知识与非结构化知识的任务型对话系统,课程讲师：,开课学校：,学生人数：152
课程名称：AI TIME：基于动态期限的电动共享汽车实时车队管理,课程讲师：,开课学校：,学生人数：175
课程名称：理解自监督学习知识蒸馏和二值化网络,课程讲师：,开课学校：,学生人数：207
课程名称：AI TIME 走进深圳大学城,课程讲师：,开课学校：,学生人数：103
课程名称：基于元适应合成弱监督的少样本文档排序方法,课程讲师：,开课学校：,学生人数：179
课程名称：AI TIME：顶会也有这么多知识？,课程讲师：,开课学校：,学生人数：117
课程名称：web数据库开发,课程讲师：吴荣珍 刘玮玮 陈云芳 张宏 杨洵 盘洪俊 ,开课学校：福建农业职业技术学院,学生人数：25
课程名称：软件工程及应用,课程讲师：林显宁 彭守镇 郭锐 李小莲 李清霞 ,开课学校：广东理工学院,学生人数：25
课程名称：如何做好学术检索？,课程讲师：,开课学校：,学生人数：236
课程名称：基于神经网络模型的开放领域对话系统研究,课程讲师：,开课学校：,学生人数：132
课程名称：AI TIME：无监督学习的公平性研究,课程讲师：,开课学校：,学生人数：186
课程名称：面向人类和多智能策略的评估,课程讲师：,开课学校：,学生人数：112
课程名称：AI TIME：基于层级超图匹配的图相似度学习网络,课程讲师：,开课学校：,学生人数：141
课程名称：Digital electronics,课程讲师：刘秋降 叶晶晶 金哲铭 ,开课学校：北京交通大学,学生人数：20
课程名称：数据分析实战训练营（chatGPT版）,课程讲师：,开课学校：,学生人数：19
课程名称：AI TIME PhD：清华CoAI小组,课程讲师：,开课学校：,学生人数：93
课程名称：AI TIME：KDD 2021 专场一,课程讲师：,开课学校：,学生人数：171
课程名称：Internet Information Security (网络信息安全),课程讲师：Eko Indrajit ,开课学校：Indonesia Cyber Education Institute,学生人数：18
课程名称：AI TIME PhD：浙江大学专场一,课程讲师：,开课学校：,学生人数：110
课程名称：AI TIME PhD 北航ACT实验室专场一,课程讲师：,开课学校：,学生人数：346
课程名称：代码的艺术,课程讲师：,开课学校：百度技术培训中心,学生人数：16
课程名称：弱监督问答中缓解有害推理方案影响的模型训练算法研究,课程讲师：,开课学校：,学生人数：134
课程名称：AI TIME CVPR 专场二,课程讲师：,开课学校：,学生人数：192
课程名称：对比学习与多阶段模型框架在文本摘要任务中的应用,课程讲师：,开课学校：,学生人数：140
课程名称：非自回归文本生成模型及其在风格迁移上的应用,课程讲师：,开课学校：,学生人数：74
课程名称：人脑VS机器？AI时代经济决策的机遇与挑战？,课程讲师：,开课学校：,学生人数：133
课程名称：Python开发工程师训练营,课程讲师：,开课学校：,学生人数：14
课程名称：Embedded c Language Programming,课程讲师：汪宋良 ,开课学校：宁波城市职业技术学院,学生人数：13
课程名称：Java程序设计,课程讲师：李凌霞 刘明刚 奚望园 徐宏伟 ,开课学校：哈尔滨金融学院,学生人数：13
课程名称：Python入门与应用训练营,课程讲师：,开课学校：,学生人数：13
课程名称：AI TIME:KDD2021-6,课程讲师：,开课学校：,学生人数：219
课程名称：数据库原理及应用,课程讲师：侯菡萏 赵立波 刘洪波 徐宏伟 于岩 袁建清 ,开课学校：哈尔滨金融学院,学生人数：13
课程名称：AI TIME：顶会也有这么多知识？,课程讲师：,开课学校：,学生人数：153
课程名称：信息学奥赛训练营,课程讲师：,开课学校：,学生人数：13
课程名称：驭风计划：培养人工智能青年人才-NLP方向零基础（24-1）,课程讲师：,开课学校：,学生人数：12
课程名称：AI TIME PhD 北航ACT实验室专场二,课程讲师：,开课学校：,学生人数：69
课程名称：AI TIME PhD：浙江大学专场二,课程讲师：,开课学校：,学生人数：99
课程名称：AI TIME PhD ICLR专场四,课程讲师：,开课学校：,学生人数：94
课程名称：The WEB front-end technology,课程讲师：卢秋锦 ,开课学校：宁波城市职业技术学院,学生人数：11
课程名称：AI TIME:KDD2021-5,课程讲师：,开课学校：,学生人数：121
课程名称：Information Technology for Higher Education,课程讲师：Eko Indrajit ,开课学校：Indonesia Cyber Education Institute,学生人数：11
课程名称：新产业发展与技术转移加速器,课程讲师：,开课学校：清华大学继续教育学院,学生人数：861
课程名称：自动驾驶控制算法基础训练营,课程讲师：,开课学校：清研车联,学生人数：11
课程名称：AI TIME PhD ICML 2021 专场二,课程讲师：,开课学校：,学生人数：109
课程名称：AI TIME PhD 华南理工实验室专场一,课程讲师：,开课学校：,学生人数：95
课程名称：AI TIME:KDD2021-7,课程讲师：,开课学校：,学生人数：100
课程名称：AI TIME:KDD2021-4,课程讲师：,开课学校：,学生人数：103
课程名称：Web Development Using HTML5 & CSS3,课程讲师：郑哲 林聪 ,开课学校：宁波城市职业技术学院,学生人数：8
课程名称：AI TIME PhD：ACL 专场三,课程讲师：,开课学校：,学生人数：80
课程名称：AI TIME PhD ICLR专场一,课程讲师：,开课学校：,学生人数：55
课程名称：AI TIME PhD ICML 2021 专场一,课程讲师：,开课学校：,学生人数：122
课程名称：AI TIME：顶会知识唠唠嗑,课程讲师：,开课学校：,学生人数：136
课程名称：AI TIME CVPR 专场三,课程讲师：,开课学校：,学生人数：84
课程名称：服务科学与工程概论,课程讲师：殷茗 李易 ,开课学校：西北工业大学,学生人数：8
课程名称：康奈尔大学用户体验设计认证证书项目（第二期）,课程讲师：Gilly Leshed ,开课学校：康奈尔大学,学生人数：7
课程名称：AI TIME：KDD 2021-2,课程讲师：,开课学校：,学生人数：87
课程名称：AI TIME PhD 华南理工实验室专场二,课程讲师：,开课学校：,学生人数：50
课程名称：AI TIME：ICML 2021-5,课程讲师：,开课学校：,学生人数：116
课程名称：AI TIME PhD ICLR专场二,课程讲师：,开课学校：,学生人数：58
课程名称：数据库概论实验,课程讲师：陈建英 ,开课学校：西南民族大学,学生人数：7
课程名称：AI TIME CVPR 专场五,课程讲师：,开课学校：,学生人数：85
课程名称：基于语义生成概率的无监督常识问答方法,课程讲师：,开课学校：,学生人数：79
课程名称：AI TIME：ICML 2021-6,课程讲师：,开课学校：,学生人数：55
课程名称：AI TIME PhD：ACL2021-1,课程讲师：,开课学校：,学生人数：151
课程名称：AI TIME:KDD2021-3,课程讲师：,开课学校：,学生人数：89
课程名称：AI TIME：ICML 2021-4,课程讲师：,开课学校：,学生人数：76
课程名称：AI TIME PhD ICLR专场三,课程讲师：,开课学校：,学生人数：57
课程名称：AI TIME PhD ICLR专场六,课程讲师：,开课学校：,学生人数：79
课程名称：数据结构,课程讲师：杨智明 赵明阳 夏春梅 过晓娇 ,开课学校：保山学院,学生人数：5
课程名称：AI TIME ACL 预讲会,课程讲师：,开课学校：,学生人数：53
课程名称：AI TIME：ICML 2021-3,课程讲师：,开课学校：,学生人数：79
课程名称：AI TIME：ACL 2021专场四,课程讲师：,开课学校：,学生人数：70
课程名称：开放端故事生成评价指标的评测基准及长文本生成的连贯性建模,课程讲师：,开课学校：,学生人数：83
课程名称：数据分析实战训练营（首期特惠）,课程讲师：,开课学校：,学生人数：4
课程名称：ChatGPT 与 AIGC 关键技术与产业应用,课程讲师：,开课学校：广东省前沿科技研究院,学生人数：0
课程名称：自动驾驶控制算法三阶训练营,课程讲师：,开课学校：清研车联,学生人数：0
课程名称：C4D全套零基础建模渲染到进阶商业项目,课程讲师：陈亚坤 ,开课学校：千锋教育,学生人数：0
课程名称：短视频运营小白入门从0到1,课程讲师：崔国英 ,开课学校：千锋教育,学生人数：0
